Title	Pseudo-title	Sub-title	Identifier	Date	Flight Line	Photo #	Scale	Latitude	Longitude	Thumbnail Link	Archive Link	Location in Drive	Corporate Name/Author	Personal Name/Author	Publisher	Publication Location	Set Date	Physical Description	General Note	Subject (Geographic)	Subject (Geographic)	Subject (Geographic)	Continent	Country	Province/State	Region	County	City	City Section	Area	Index	Condition Notes	Flightline String	Digital Archive Identifier
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4334	96	[1:10,000]	43.485591	-80.14286	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4334-96.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4334	AirPhotos_Hamilton_1978_4334-96
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4334	95	[1:10,000]	43.485653	-80.153933	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4334-95.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4334	AirPhotos_Hamilton_1978_4334-95
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4334	94	[1:10,000]	43.485341	-80.166636	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4334-94.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4334	AirPhotos_Hamilton_1978_4334-94
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4334	93	[1:10,000]	43.485435	-80.177665	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4334-93.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4334	AirPhotos_Hamilton_1978_4334-93
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4334	92	[1:10,000]	43.485435	-80.18878	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4334-92.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4334	AirPhotos_Hamilton_1978_4334-92
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4334	91	[1:10,000]	43.485497	-80.201526	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4334-91.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4334	AirPhotos_Hamilton_1978_4334-91
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4334	90	[1:10,000]	43.485373	-80.212727	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4334-90.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4334	AirPhotos_Hamilton_1978_4334-90
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	110	[1:10,000]	43.470736	-79.843397	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-110.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-110
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	109	[1:10,000]	43.470705	-79.853783	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-109.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-109
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	108	[1:10,000]	43.470736	-79.863954	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-108.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-108
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	107	[1:10,000]	43.470674	-79.873996	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-107.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-107
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	106	[1:10,000]	43.470643	-79.885111	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-106.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-106
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	105	[1:10,000]	43.470612	-79.895926	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-105.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-105
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	104	[1:10,000]	43.470643	-79.906354	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-104.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-104
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	103	[1:10,000]	43.470643	-79.916868	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-103.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-103
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	102	[1:10,000]	43.470612	-79.927297	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-102.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-102
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	101	[1:10,000]	43.470581	-79.937553	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-101.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-101
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	100	[1:10,000]	43.470612	-79.947038	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-100.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-100
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	99	[1:10,000]	43.470643	-79.956608	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-99.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-99
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	98	[1:10,000]	43.470643	-79.966521	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-98.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-98
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	97	[1:10,000]	43.470643	-79.97622	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-97.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-97
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	96	[1:10,000]	43.470643	-79.986176	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-96.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-96
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	95	[1:10,000]	43.470612	-79.996262	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-95.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-95
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	94	[1:10,000]	43.470612	-80.006003	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-94.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-94
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	93	[1:10,000]	43.470581	-80.017204	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-93.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-93
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	92	[1:10,000]	43.470581	-80.028362	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-92.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-92
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	91	[1:10,000]	43.470581	-80.038447	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-91.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-91
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	90	[1:10,000]	43.470581	-80.049562	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-90.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-90
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	89	[1:10,000]	43.470612	-80.060678	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-89.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-89
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	88	[1:10,000]	43.470549	-80.070419	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-88.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-88
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	87	[1:10,000]	43.470549	-80.079947	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-87.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-87
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	86	[1:10,000]	43.470581	-80.089045	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-86.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-86
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	85	[1:10,000]	43.470581	-80.098958	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-85.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-85
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	84	[1:10,000]	43.470549	-80.108829	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-84.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-84
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	83	[1:10,000]	43.470581	-80.117884	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-83.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-83
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	82	[1:10,000]	43.470487	-80.127497	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-82.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-82
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	81	[1:10,000]	43.470487	-80.137625	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-81.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-81
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	80	[1:10,000]	43.470456	-80.147753	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-80.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-80
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	79	[1:10,000]	43.470456	-80.158095	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-79.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-79
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	78	[1:10,000]	43.470456	-80.16818	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-78.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-78
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	77	[1:10,000]	43.470425	-80.178137	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-77.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-77
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	76	[1:10,000]	43.470456	-80.188136	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-76.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-76
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	75	[1:10,000]	43.470456	-80.198264	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-75.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-75
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	74	[1:10,000]	43.470487	-80.208349	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-74.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-74
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	73	[1:10,000]	43.470487	-80.21852	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-73.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-73
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	72	[1:10,000]	43.470518	-80.228906	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-72.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-72
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	71	[1:10,000]	43.470518	-80.239978	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-71.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-71
	Regional Municipality of Hamilton-Wentworth and Surrounding Area		Hamilton	1978	4333	70	[1:10,000]	43.470549	-80.251307	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1978_4333-70.jpg			Ontario. Ministry of Natural Resources		[Publisher unknown]	[Place of publication unknown]	1978																_4333	AirPhotos_Hamilton_1978_4333-70
